obs_id	feature_id	count
S4_0_8	GENE07	6
S4_0_8	GENE08	11
S4_0_8	GENE09	12
S4_0_8	GENE10	12
S4_0_8	GENE11	23
S4_0_8	GENE12	26
S4_0_8	GENE13	31
S4_0_8	GENE14	8
S4_0_8	GENE15	15
S4_0_8	GENE16	18
S4_0_8	GENE17	14
S4_0_8	GENE18	19
S4_0_8	GENE19	20
S4_0_8	GENE20	6
S4_0_8	GENE21	12
S4_0_8	GENE22	12
S4_0_8	GENE23	20
S4_0_8	GENE24	24
S4_0_8	GENE25	25
S4_0_8	GENE26	18
S4_0_8	GENE27	10
S4_0_8	GENE28	16
S4_0_8	GENE29	12
S4_0_8	GENE30	13
S4_0_9	MT-GENE	4
S4_0_9	GENE01	23
S4_0_9	GENE02	21
S4_0_9	GENE03	15
S4_0_9	GENE04	12
S4_0_9	GENE05	22
S4_0_9	GENE06	35
S4_0_9	GENE07	11
S4_0_9	GENE08	14
S4_0_9	GENE09	10
S4_0_9	GENE10	16
S4_0_9	GENE11	27
S4_0_9	GENE12	14
S4_0_9	GENE13	35
S4_0_9	GENE14	9
S4_0_9	GENE15	17
S4_0_9	GENE16	15
S4_0_9	GENE17	16
S4_0_9	GENE18	31
S4_0_9	GENE19	17
S4_0_9	GENE20	6
S4_0_9	GENE21	12
S4_0_9	GENE22	17
S4_0_9	GENE23	15
S4_0_9	GENE24	15
S4_0_9	GENE25	29
S4_0_9	GENE26	24
S4_0_9	GENE27	12
S4_0_9	GENE28	11
S4_0_9	GENE29	12
S4_0_9	GENE30	16
S4_0_10	MT-GENE	6
S4_0_10	GENE01	25
S4_0_10	GENE02	13
S4_0_10	GENE03	22
S4_0_10	GENE04	14
S4_0_10	GENE05	24
S4_0_10	GENE06	20
S4_0_10	GENE07	7
S4_0_10	GENE08	15
S4_0_10	GENE09	14
S4_0_10	GENE10	24
S4_0_10	GENE11	17
S4_0_10	GENE12	32
S4_0_10	GENE13	27
S4_0_10	GENE14	13
S4_0_10	GENE15	16
S4_0_10	GENE16	11
S4_0_10	GENE17	16
S4_0_10	GENE18	31
S4_0_10	GENE19	34
S4_0_10	GENE20	6
S4_0_10	GENE21	15
S4_0_10	GENE22	13
S4_0_10	GENE23	11
S4_0_10	GENE24	13
S4_0_10	GENE25	28
S4_0_10	GENE26	18
S4_0_10	GENE27	9
S4_0_10	GENE28	8
S4_0_10	GENE29	21
S4_0_10	GENE30	20
S4_0_11	MT-GENE	6
S4_0_11	GENE01	11
S4_0_11	GENE02	9
S4_0_11	GENE03	15
S4_0_11	GENE04	12
S4_0_11	GENE05	31
S4_0_11	GENE06	17
S4_0_11	GENE07	9
S4_0_11	GENE08	8
S4_0_11	GENE09	10
S4_0_11	GENE10	11
S4_0_11	GENE11	23
S4_0_11	GENE12	21
S4_0_11	GENE13	28
S4_0_11	GENE14	13
S4_0_11	GENE15	14
S4_0_11	GENE16	12
S4_0_11	GENE17	13
S4_0_11	GENE18	29
S4_0_11	GENE19	17
S4_0_11	GENE20	8
S4_0_11	GENE21	15
S4_0_11	GENE22	17
S4_0_11	GENE23	15
S4_0_11	GENE24	18
S4_0_11	GENE25	14
S4_0_11	GENE26	23
S4_0_11	GENE27	8
S4_0_11	GENE28	12
S4_0_11	GENE29	11
S4_0_11	GENE30	19
S4_0_12	MT-GENE	4
S4_0_12	GENE01	10
S4_0_12	GENE02	17
S4_0_12	GENE03	20
S4_0_12	GENE04	13
S4_0_12	GENE05	27
S4_0_12	GENE06	20
S4_0_12	GENE07	7
S4_0_12	GENE08	8
S4_0_12	GENE09	10
S4_0_12	GENE10	24
S4_0_12	GENE11	15
S4_0_12	GENE12	20
S4_0_12	GENE13	20
S4_0_12	GENE14	8
S4_0_12	GENE15	15
S4_0_12	GENE16	13
S4_0_12	GENE17	25
S4_0_12	GENE18	23
S4_0_12	GENE19	34
S4_0_12	GENE20	10
S4_0_12	GENE21	14
S4_0_12	GENE22	12
S4_0_12	GENE23	18
S4_0_12	GENE24	12
S4_0_12	GENE25	23
S4_0_12	GENE26	15
S4_0_12	GENE27	11
S4_0_12	GENE28	16
S4_0_12	GENE29	15
S4_0_12	GENE30	13
S4_0_13	MT-GENE	6
S4_0_13	GENE01	12
S4_0_13	GENE02	16
S4_0_13	GENE03	19
S4_0_13	GENE04	25
S4_0_13	GENE05	14
S4_0_13	GENE06	25
S4_0_13	GENE07	8
S4_0_13	GENE08	14
S4_0_13	GENE09	18
S4_0_13	GENE10	25
S4_0_13	GENE11	29
S4_0_13	GENE12	14
S4_0_13	GENE13	37
S4_0_13	GENE14	8
S4_0_13	GENE15	10
S4_0_13	GENE16	20
S4_0_13	GENE17	22
S4_0_13	GENE18	31
S4_0_13	GENE19	15
S4_0_13	GENE20	10
S4_0_13	GENE21	14
S4_0_13	GENE22	12
S4_0_13	GENE23	10
S4_0_13	GENE24	26
S4_0_13	GENE25	30
S4_0_13	GENE26	32
S4_0_13	GENE27	12
S4_0_13	GENE28	11
S4_0_13	GENE29	10
S4_0_13	GENE30	19
S4_0_14	MT-GENE	6
S4_0_14	GENE01	10
S4_0_14	GENE02	15
S4_0_14	GENE03	24
S4_0_14	GENE04	18
S4_0_14	GENE05	24
S4_0_14	GENE06	35
S4_0_14	GENE07	11
S4_0_14	GENE08	9
S4_0_14	GENE09	11
S4_0_14	GENE10	12
S4_0_14	GENE11	23
S4_0_14	GENE12	17
S4_0_14	GENE13	38
S4_0_14	GENE14	8
S4_0_14	GENE15	12
S4_0_14	GENE16	20
S4_0_14	GENE17	27
S4_0_14	GENE18	28
S4_0_14	GENE19	16
S4_0_14	GENE20	6
S4_0_14	GENE21	10
S4_0_14	GENE22	9
S4_0_14	GENE23	18
S4_0_14	GENE24	19
S4_0_14	GENE25	30
S4_0_14	GENE26	19
S4_0_14	GENE27	8
S4_0_14	GENE28	9
S4_0_14	GENE29	20
S4_0_14	GENE30	25
S4_0_15	MT-GENE	5
S4_0_15	GENE01	11
S4_0_15	GENE02	13
S4_0_15	GENE03	15
S4_0_15	GENE04	28
S4_0_15	GENE05	19
S4_0_15	GENE06	24
S4_0_15	GENE07	10
S4_0_15	GENE08	14
S4_0_15	GENE09	14
S4_0_15	GENE10	25
S4_0_15	GENE11	14
S4_0_15	GENE12	21
S4_0_15	GENE13	30
S4_0_15	GENE14	10
S4_0_15	GENE15	8
S4_0_15	GENE16	18
S4_0_15	GENE17	27
S4_0_15	GENE18	31
S4_0_15	GENE19	27
S4_0_15	GENE20	6
S4_0_15	GENE21	9
S4_0_15	GENE22	16
S4_0_15	GENE23	11
S4_0_15	GENE24	26
S4_0_15	GENE25	15
S4_0_15	GENE26	17
S4_0_15	GENE27	9
S4_0_15	GENE28	15
S4_0_15	GENE29	17
S4_0_15	GENE30	17
S4_0_16	MT-GENE	6
S4_0_16	GENE01	8
S4_0_16	GENE02	13
S4_0_16	GENE03	17
S4_0_16	GENE04	17
S4_0_16	GENE05	15
S4_0_16	GENE06	24
S4_0_16	GENE07	8
S4_0_16	GENE08	8
S4_0_16	GENE09	13
S4_0_16	GENE10	24
S4_0_16	GENE11	19
S4_0_16	GENE12	23
S4_0_16	GENE13	28
S4_0_16	GENE14	12
S4_0_16	GENE15	10
S4_0_16	GENE16	15
S4_0_16	GENE17	23
S4_0_16	GENE18	24
S4_0_16	GENE19	32
S4_0_16	GENE20	7
S4_0_16	GENE21	14
S4_0_16	GENE22	11
S4_0_16	GENE23	13
S4_0_16	GENE24	18
S4_0_16	GENE25	26
S4_0_16	GENE26	29
S4_0_16	GENE27	11
S4_0_16	GENE28	11
S4_0_16	GENE29	20
S4_0_16	GENE30	15
S4_0_17	MT-GENE	6
S4_0_17	GENE01	10
S4_0_17	GENE02	16
S4_0_17	GENE03	21
S4_0_17	GENE04	22
S4_0_17	GENE05	21
S4_0_17	GENE06	15
S4_0_17	GENE07	9
S4_0_17	GENE08	13
S4_0_17	GENE09	16
S4_0_17	GENE10	20
S4_0_17	GENE11	21
S4_0_17	GENE12	23
S4_0_17	GENE13	38
S4_0_17	GENE14	10
S4_0_17	GENE15	11
S4_0_17	GENE16	21
S4_0_17	GENE17	25
S4_0_17	GENE18	16
S4_0_17	GENE19	35
S4_0_17	GENE20	9
S4_0_17	GENE21	7
S4_0_17	GENE22	11
S4_0_17	GENE23	16
S4_0_17	GENE24	26
S4_0_17	GENE25	22
S4_0_17	GENE26	37
S4_0_17	GENE27	10
S4_0_17	GENE28	13
S4_0_17	GENE29	20
S4_0_17	GENE30	19
S4_0_18	MT-GENE	5
S4_0_18	GENE01	13
S4_0_18	GENE02	17
S4_0_18	GENE03	19
S4_0_18	GENE04	13
S4_0_18	GENE05	26
S4_0_18	GENE06	26
S4_0_18	GENE07	8
S4_0_18	GENE08	16
S4_0_18	GENE09	11
S4_0_18	GENE10	19
S4_0_18	GENE11	18
S4_0_18	GENE12	15
S4_0_18	GENE13	34
S4_0_18	GENE14	13
S4_0_18	GENE15	17
S4_0_18	GENE16	20
S4_0_18	GENE17	15
S4_0_18	GENE18	16
S4_0_18	GENE19	26
S4_0_18	GENE20	9
S4_0_18	GENE21	10
S4_0_18	GENE22	17
S4_0_18	GENE23	14
S4_0_18	GENE24	20
S4_0_18	GENE25	26
S4_0_18	GENE26	31
S4_0_18	GENE27	7
S4_0_18	GENE28	14
S4_0_18	GENE29	21
S4_0_18	GENE30	22
S4_0_19	MT-GENE	6
S4_0_19	GENE01	8
S4_0_19	GENE02	9
S4_0_19	GENE03	18
S4_0_19	GENE04	20
S4_0_19	GENE05	24
S4_0_19	GENE06	33
S4_0_19	GENE07	9
S4_0_19	GENE08	15
S4_0_19	GENE09	15
S4_0_19	GENE10	25
S4_0_19	GENE11	13
S4_0_19	GENE12	32
S4_0_19	GENE13	16
S4_0_19	GENE14	11
S4_0_19	GENE15	17
S4_0_19	GENE16	13
S4_0_19	GENE17	13
S4_0_19	GENE18	18
S4_0_19	GENE19	21
S4_0_19	GENE20	8
S4_0_19	GENE21	13
S4_0_19	GENE22	16
S4_0_19	GENE23	22
S4_0_19	GENE24	17
S4_0_19	GENE25	25
S4_0_19	GENE26	25
S4_0_19	GENE27	9
S4_0_19	GENE28	9
S4_0_19	GENE29	11
S4_0_19	GENE30	22
S4_1_0	MT-GENE	4
S4_1_0	GENE01	12
S4_1_0	GENE02	18
S4_1_0	GENE03	15
S4_1_0	GENE04	23
S4_1_0	GENE05	32
S4_1_0	GENE06	20
S4_1_0	GENE07	11
S4_1_0	GENE08	15
S4_1_0	GENE09	15
S4_1_0	GENE10	21
S4_1_0	GENE11	26
S4_1_0	GENE12	27
S4_1_0	GENE13	16
S4_1_0	GENE14	12
S4_1_0	GENE15	10
S4_1_0	GENE16	12
S4_1_0	GENE17	24
S4_1_0	GENE18	14
S4_1_0	GENE19	32
S4_1_0	GENE20	10
S4_1_0	GENE21	9
S4_1_0	GENE22	13
S4_1_0	GENE23	21
S4_1_0	GENE24	12
S4_1_0	GENE25	23
S4_1_0	GENE26	28
S4_1_0	GENE27	9
S4_1_0	GENE28	16
S4_1_0	GENE29	20
S4_1_0	GENE30	22
S4_1_1	MT-GENE	5
S4_1_1	GENE01	11
S4_1_1	GENE02	24
S4_1_1	GENE03	30
S4_1_1	GENE04	25
S4_1_1	GENE05	30
S4_1_1	GENE06	19
S4_1_1	GENE07	10
S4_1_1	GENE08	9
S4_1_1	GENE09	15
S4_1_1	GENE10	23
S4_1_1	GENE11	21
S4_1_1	GENE12	20
S4_1_1	GENE13	32
S4_1_1	GENE14	12
S4_1_1	GENE15	12
S4_1_1	GENE16	20
S4_1_1	GENE17	18
S4_1_1	GENE18	30
S4_1_1	GENE19	27
S4_1_1	GENE20	10
S4_1_1	GENE21	8
S4_1_1	GENE22	18
S4_1_1	GENE23	22
S4_1_1	GENE24	23
S4_1_1	GENE25	23
S4_1_1	GENE26	16
S4_1_1	GENE27	10
S4_1_1	GENE28	13
S4_1_1	GENE29	13
S4_1_1	GENE30	19
S4_1_2	MT-GENE	6
S4_1_2	GENE01	12
S4_1_2	GENE02	14
S4_1_2	GENE03	20
S4_1_2	GENE04	28
S4_1_2	GENE05	15
S4_1_2	GENE06	33
S4_1_2	GENE07	7
S4_1_2	GENE08	14
S4_1_2	GENE09	12
S4_1_2	GENE10	12
S4_1_2	GENE11	14
S4_1_2	GENE12	32
S4_1_2	GENE13	16
S4_1_2	GENE14	7
S4_1_2	GENE15	10
S4_1_2	GENE16	20
S4_1_2	GENE17	26
S4_1_2	GENE18	27
S4_1_2	GENE19	34
S4_1_2	GENE20	7
S4_1_2	GENE21	13
S4_1_2	GENE22	15
S4_1_2	GENE23	22
S4_1_2	GENE24	19
S4_1_2	GENE25	23
S4_1_2	GENE26	20
S4_1_2	GENE27	10
S4_1_2	GENE28	15
S4_1_2	GENE29	12
S4_1_2	GENE30	13
S4_1_3	MT-GENE	6
S4_1_3	GENE01	18
S4_1_3	GENE02	15
S4_1_3	GENE03	20
S4_1_3	GENE04	18
S4_1_3	GENE05	21
S4_1_3	GENE06	26
S4_1_3	GENE07	8
S4_1_3	GENE08	14
S4_1_3	GENE09	19
S4_1_3	GENE10	18
S4_1_3	GENE11	14
S4_1_3	GENE12	30
S4_1_3	GENE13	37
S4_1_3	GENE14	8
S4_1_3	GENE15	16
S4_1_3	GENE16	19
S4_1_3	GENE17	24
S4_1_3	GENE18	13
S4_1_3	GENE19	21
S4_1_3	GENE20	10
S4_1_3	GENE21	12
S4_1_3	GENE22	18
S4_1_3	GENE23	12
S4_1_3	GENE24	19
S4_1_3	GENE25	32
S4_1_3	GENE26	15
S4_1_3	GENE27	11
S4_1_3	GENE28	13
S4_1_3	GENE29	19
S4_1_3	GENE30	11
S4_1_4	MT-GENE	6
S4_1_4	GENE01	22
S4_1_4	GENE02	17
S4_1_4	GENE03	17
S4_1_4	GENE04	25
S4_1_4	GENE05	17
S4_1_4	GENE06	36
S4_1_4	GENE07	11
S4_1_4	GENE08	10
S4_1_4	GENE09	19
S4_1_4	GENE10	17
S4_1_4	GENE11	22
S4_1_4	GENE12	18
S4_1_4	GENE13	38
S4_1_4	GENE14	13
S4_1_4	GENE15	14
S4_1_4	GENE16	13
S4_1_4	GENE17	16
S4_1_4	GENE18	14
S4_1_4	GENE19	19
S4_1_4	GENE20	8
S4_1_4	GENE21	8
S4_1_4	GENE22	18
S4_1_4	GENE23	20
S4_1_4	GENE24	22
S4_1_4	GENE25	28
S4_1_4	GENE26	21
S4_1_4	GENE27	7
S4_1_4	GENE28	13
S4_1_4	GENE29	20
S4_1_4	GENE30	14
S4_1_5	MT-GENE	5
S4_1_5	GENE01	22
S4_1_5	GENE02	21
S4_1_5	GENE03	30
S4_1_5	GENE04	28
S4_1_5	GENE05	15
S4_1_5	GENE06	19
S4_1_5	GENE07	7
S4_1_5	GENE08	9
S4_1_5	GENE09	20
S4_1_5	GENE10	24
S4_1_5	GENE11	16
S4_1_5	GENE12	28
S4_1_5	GENE13	17
S4_1_5	GENE14	13
S4_1_5	GENE15	18
S4_1_5	GENE16	12
S4_1_5	GENE17	24
S4_1_5	GENE18	19
S4_1_5	GENE19	22
S4_1_5	GENE20	8
S4_1_5	GENE21	9
S4_1_5	GENE22	10
S4_1_5	GENE23	16
S4_1_5	GENE24	18
S4_1_5	GENE25	24
S4_1_5	GENE26	26
S4_1_5	GENE27	7
S4_1_5	GENE28	16
S4_1_5	GENE29	20
S4_1_5	GENE30	21
S4_1_6	MT-GENE	5
S4_1_6	GENE01	22
S4_1_6	GENE02	27
S4_1_6	GENE03	15
S4_1_6	GENE04	22
S4_1_6	GENE05	30
S4_1_6	GENE06	27
S4_1_6	GENE07	6
S4_1_6	GENE08	10
S4_1_6	GENE09	9
S4_1_6	GENE10	15
S4_1_6	GENE11	19
S4_1_6	GENE12	21
S4_1_6	GENE13	27
S4_1_6	GENE14	12
S4_1_6	GENE15	15
S4_1_6	GENE16	15
S4_1_6	GENE17	12
S4_1_6	GENE18	27
S4_1_6	GENE19	23
S4_1_6	GENE20	6
S4_1_6	GENE21	8
S4_1_6	GENE22	9
S4_1_6	GENE23	16
S4_1_6	GENE24	14
S4_1_6	GENE25	29
S4_1_6	GENE26	19
S4_1_6	GENE27	8
S4_1_6	GENE28	13
S4_1_6	GENE29	13
S4_1_6	GENE30	16
S4_1_7	MT-GENE	6
S4_1_7	GENE01	25
S4_1_7	GENE02	17
S4_1_7	GENE03	22
S4_1_7	GENE04	21
S4_1_7	GENE05	24
S4_1_7	GENE06	26
S4_1_7	GENE07	8
S4_1_7	GENE08	10
S4_1_7	GENE09	10
S4_1_7	GENE10	20
S4_1_7	GENE11	24
S4_1_7	GENE12	30
S4_1_7	GENE13	35
S4_1_7	GENE14	8
S4_1_7	GENE15	9
S4_1_7	GENE16	19
S4_1_7	GENE17	26
S4_1_7	GENE18	22
S4_1_7	GENE19	29
S4_1_7	GENE20	10
S4_1_7	GENE21	13
S4_1_7	GENE22	17
S4_1_7	GENE23	22
S4_1_7	GENE24	13
S4_1_7	GENE25	17
S4_1_7	GENE26	19
S4_1_7	GENE27	10
S4_1_7	GENE28	14
S4_1_7	GENE29	11
S4_1_7	GENE30	24
S4_1_8	MT-GENE	4
S4_1_8	GENE01	19
S4_1_8	GENE02	21
S4_1_8	GENE03	31
S4_1_8	GENE04	27
S4_1_8	GENE05	19
S4_1_8	GENE06	27
S4_1_8	GENE07	9
S4_1_8	GENE08	16
S4_1_8	GENE09	11
S4_1_8	GENE10	21
S4_1_8	GENE11	23
S4_1_8	GENE12	24
S4_1_8	GENE13	25
S4_1_8	GENE14	12
S4_1_8	GENE15	11
S4_1_8	GENE16	11
S4_1_8	GENE17	26
S4_1_8	GENE18	28
S4_1_8	GENE19	20
S4_1_8	GENE20	7
S4_1_8	GENE21	10
S4_1_8	GENE22	10
S4_1_8	GENE23	21
S4_1_8	GENE24	15
S4_1_8	GENE25	21
S4_1_8	GENE26	16
S4_1_8	GENE27	11
S4_1_8	GENE28	14
S4_1_8	GENE29	15
S4_1_8	GENE30	18
S4_1_9	MT-GENE	4
S4_1_9	GENE01	12
S4_1_9	GENE02	30
S4_1_9	GENE03	22
S4_1_9	GENE04	23
S4_1_9	GENE05	18
S4_1_9	GENE06	18
S4_1_9	GENE07	9
S4_1_9	GENE08	10
S4_1_9	GENE09	18
S4_1_9	GENE10	11
S4_1_9	GENE11	28
S4_1_9	GENE12	14
S4_1_9	GENE13	23
S4_1_9	GENE14	12
S4_1_9	GENE15	16
S4_1_9	GENE16	21
S4_1_9	GENE17	19
S4_1_9	GENE18	18
S4_1_9	GENE19	26
S4_1_9	GENE20	9
S4_1_9	GENE21	10
S4_1_9	GENE22	18
S4_1_9	GENE23	16
S4_1_9	GENE24	27
S4_1_9	GENE25	25
S4_1_9	GENE26	15
S4_1_9	GENE27	7
S4_1_9	GENE28	10
S4_1_9	GENE29	13
S4_1_9	GENE30	22
S4_1_10	MT-GENE	5
S4_1_10	GENE01	23
S4_1_10	GENE02	19
S4_1_10	GENE03	14
S4_1_10	GENE04	17
S4_1_10	GENE05	29
S4_1_10	GENE06	34
S4_1_10	GENE07	11
S4_1_10	GENE08	16
S4_1_10	GENE09	9
S4_1_10	GENE10	15
S4_1_10	GENE11	15
S4_1_10	GENE12	27
S4_1_10	GENE13	25
S4_1_10	GENE14	11
S4_1_10	GENE15	16
S4_1_10	GENE16	13
S4_1_10	GENE17	13
S4_1_10	GENE18	30
S4_1_10	GENE19	34
S4_1_10	GENE20	8
S4_1_10	GENE21	10
S4_1_10	GENE22	12
S4_1_10	GENE23	21
S4_1_10	GENE24	16
S4_1_10	GENE25	18
S4_1_10	GENE26	34
S4_1_10	GENE27	9
S4_1_10	GENE28	13
S4_1_10	GENE29	14
S4_1_10	GENE30	14
S4_1_11	MT-GENE	6
S4_1_11	GENE01	10
S4_1_11	GENE02	13
S4_1_11	GENE03	11
S4_1_11	GENE04	13
S4_1_11	GENE05	22
S4_1_11	GENE06	37
S4_1_11	GENE07	8
S4_1_11	GENE08	9
S4_1_11	GENE09	15
S4_1_11	GENE10	17
S4_1_11	GENE11	26
S4_1_11	GENE12	19
S4_1_11	GENE13	19
S4_1_11	GENE14	11
S4_1_11	GENE15	9
S4_1_11	GENE16	18
S4_1_11	GENE17	12
S4_1_11	GENE18	17
S4_1_11	GENE19	22
S4_1_11	GENE20	6
S4_1_11	GENE21	7
S4_1_11	GENE22	19
S4_1_11	GENE23	15
S4_1_11	GENE24	25
S4_1_11	GENE25	20
S4_1_11	GENE26	21
S4_1_11	GENE27	11
S4_1_11	GENE28	14
S4_1_11	GENE29	19
S4_1_11	GENE30	16
S4_1_12	MT-GENE	6
S4_1_12	GENE01	12
S4_1_12	GENE02	11
S4_1_12	GENE03	18
S4_1_12	GENE04	16
S4_1_12	GENE05	32
S4_1_12	GENE06	28
S4_1_12	GENE07	12
S4_1_12	GENE08	8
S4_1_12	GENE09	10
S4_1_12	GENE10	23
S4_1_12	GENE11	16
S4_1_12	GENE12	15
S4_1_12	GENE13	30
S4_1_12	GENE14	7
S4_1_12	GENE15	12
S4_1_12	GENE16	12
S4_1_12	GENE17	26
S4_1_12	GENE18	15
S4_1_12	GENE19	32
S4_1_12	GENE20	9
S4_1_12	GENE21	8
S4_1_12	GENE22	16
S4_1_12	GENE23	19
S4_1_12	GENE24	19
S4_1_12	GENE25	23
S4_1_12	GENE26	34
S4_1_12	GENE27	7
S4_1_12	GENE28	13
S4_1_12	GENE29	15
S4_1_12	GENE30	19
S4_1_13	MT-GENE	4
S4_1_13	GENE01	8
S4_1_13	GENE02	16
S4_1_13	GENE03	17
S4_1_13	GENE04	20
S4_1_13	GENE05	28
S4_1_13	GENE06	25
S4_1_13	GENE07	8
S4_1_13	GENE08	13
S4_1_13	GENE09	19
S4_1_13	GENE10	12
S4_1_13	GENE11	15
S4_1_13	GENE12	27
S4_1_13	GENE13	16
S4_1_13	GENE14	13
S4_1_13	GENE15	16
S4_1_13	GENE16	14
S4_1_13	GENE17	15
S4_1_13	GENE18	16
S4_1_13	GENE19	18
S4_1_13	GENE20	10
S4_1_13	GENE21	11
S4_1_13	GENE22	18
S4_1_13	GENE23	17
S4_1_13	GENE24	27
S4_1_13	GENE25	23
S4_1_13	GENE26	15
S4_1_13	GENE27	7
S4_1_13	GENE28	16
S4_1_13	GENE29	11
S4_1_13	GENE30	14
S4_1_14	MT-GENE	5
S4_1_14	GENE01	13
S4_1_14	GENE02	15
S4_1_14	GENE03	11
S4_1_14	GENE04	25
S4_1_14	GENE05	23
S4_1_14	GENE06	36
S4_1_14	GENE07	7
S4_1_14	GENE08	8
S4_1_14	GENE09	20
S4_1_14	GENE10	14
S4_1_14	GENE11	17
S4_1_14	GENE12	28
S4_1_14	GENE13	20
S4_1_14	GENE14	7
S4_1_14	GENE15	12
S4_1_14	GENE16	13
S4_1_14	GENE17	26
S4_1_14	GENE18	28
S4_1_14	GENE19	35
S4_1_14	GENE20	6
S4_1_14	GENE21	14
S4_1_14	GENE22	17
S4_1_14	GENE23	15
S4_1_14	GENE24	12
S4_1_14	GENE25	27
S4_1_14	GENE26	16
S4_1_14	GENE27	7
S4_1_14	GENE28	10
S4_1_14	GENE29	16
S4_1_14	GENE30	21
S4_1_15	MT-GENE	5
S4_1_15	GENE01	9
S4_1_15	GENE02	14
S4_1_15	GENE03	15
S4_1_15	GENE04	14
S4_1_15	GENE05	18
S4_1_15	GENE06	18
S4_1_15	GENE07	11
S4_1_15	GENE08	8
S4_1_15	GENE09	19
S4_1_15	GENE10	18
S4_1_15	GENE11	15
S4_1_15	GENE12	17
S4_1_15	GENE13	35
S4_1_15	GENE14	9
S4_1_15	GENE15	14
S4_1_15	GENE16	22
S4_1_15	GENE17	18
S4_1_15	GENE18	24
S4_1_15	GENE19	22
S4_1_15	GENE20	7
S4_1_15	GENE21	11
S4_1_15	GENE22	18
S4_1_15	GENE23	10
S4_1_15	GENE24	17
S4_1_15	GENE25	20
S4_1_15	GENE26	15
S4_1_15	GENE27	7
S4_1_15	GENE28	9
S4_1_15	GENE29	19
S4_1_15	GENE30	18
S4_1_16	MT-GENE	4
S4_1_16	GENE01	8
S4_1_16	GENE02	9
S4_1_16	GENE03	12
S4_1_16	GENE04	27
S4_1_16	GENE05	27
S4_1_16	GENE06	36
S4_1_16	GENE07	8
S4_1_16	GENE08	9
S4_1_16	GENE09	10
S4_1_16	GENE10	19
S4_1_16	GENE11	29
S4_1_16	GENE12	15
S4_1_16	GENE13	19
S4_1_16	GENE14	10
S4_1_16	GENE15	9
S4_1_16	GENE16	16
S4_1_16	GENE17	19
S4_1_16	GENE18	23
S4_1_16	GENE19	25
S4_1_16	GENE20	6
S4_1_16	GENE21	10
S4_1_16	GENE22	14
S4_1_16	GENE23	17
S4_1_16	GENE24	27
S4_1_16	GENE25	23
S4_1_16	GENE26	22
S4_1_16	GENE27	6
S4_1_16	GENE28	14
S4_1_16	GENE29	11
S4_1_16	GENE30	11
S4_1_17	MT-GENE	4
S4_1_17	GENE01	13
S4_1_17	GENE02	13
S4_1_17	GENE03	19
S4_1_17	GENE04	21
S4_1_17	GENE05	16
S4_1_17	GENE06	33
S4_1_17	GENE07	12
S4_1_17	GENE08	16
S4_1_17	GENE09	16
S4_1_17	GENE10	24
S4_1_17	GENE11	14
S4_1_17	GENE12	20
S4_1_17	GENE13	25
S4_1_17	GENE14	11
S4_1_17	GENE15	9
S4_1_17	GENE16	11
S4_1_17	GENE17	14
S4_1_17	GENE18	23
S4_1_17	GENE19	16
S4_1_17	GENE20	9
S4_1_17	GENE21	8
S4_1_17	GENE22	17
S4_1_17	GENE23	24
S4_1_17	GENE24	17
S4_1_17	GENE25	19
S4_1_17	GENE26	35
S4_1_17	GENE27	7
S4_1_17	GENE28	13
S4_1_17	GENE29	18
S4_1_17	GENE30	17
S4_1_18	MT-GENE	5
S4_1_18	GENE01	14
S4_1_18	GENE02	16
S4_1_18	GENE03	17
S4_1_18	GENE04	13
S4_1_18	GENE05	14
S4_1_18	GENE06	28
S4_1_18	GENE07	9
S4_1_18	GENE08	16
S4_1_18	GENE09	10
S4_1_18	GENE10	12
S4_1_18	GENE11	19
S4_1_18	GENE12	16
S4_1_18	GENE13	34
S4_1_18	GENE14	8
S4_1_18	GENE15	10
S4_1_18	GENE16	13
S4_1_18	GENE17	14
S4_1_18	GENE18	31
S4_1_18	GENE19	32
S4_1_18	GENE20	6
S4_1_18	GENE21	10
S4_1_18	GENE22	10
S4_1_18	GENE23	20
S4_1_18	GENE24	13
S4_1_18	GENE25	17
S4_1_18	GENE26	16
S4_1_18	GENE27	8
S4_1_18	GENE28	10
S4_1_18	GENE29	11
S4_1_18	GENE30	13
S4_1_19	MT-GENE	6
S4_1_19	GENE01	13
S4_1_19	GENE02	18
S4_1_19	GENE03	20
S4_1_19	GENE04	24
S4_1_19	GENE05	32
S4_1_19	GENE06	16
S4_1_19	GENE07	11
S4_1_19	GENE08	10
S4_1_19	GENE09	18
S4_1_19	GENE10	24
S4_1_19	GENE11	23
S4_1_19	GENE12	23
S4_1_19	GENE13	26
S4_1_19	GENE14	9
S4_1_19	GENE15	8
S4_1_19	GENE16	17
S4_1_19	GENE17	25
S4_1_19	GENE18	28
S4_1_19	GENE19	18
S4_1_19	GENE20	7
S4_1_19	GENE21	13
S4_1_19	GENE22	17
S4_1_19	GENE23	19
S4_1_19	GENE24	21
S4_1_19	GENE25	21
S4_1_19	GENE26	36
S4_1_19	GENE27	11
S4_1_19	GENE28	14
S4_1_19	GENE29	21
S4_1_19	GENE30	11
S5_0_0	MT-GENE	2
S5_0_0	GENE01	22
S5_0_0	GENE02	20
S5_0_0	GENE03	13
S5_0_0	GENE04	14
S5_0_0	GENE05	26
S5_0_0	GENE06	27
S5_0_0	GENE07	5
S5_0_0	GENE08	9
